read_id	clean_mapped	perturbed_mapped	mapping_transition	clean_chrom	perturbed_chrom	chromosome_changed	clean_start	perturbed_start	coordinate_shift_bp	large_coordinate_shift_ge100	large_coordinate_shift_ge1000	clean_strand	perturbed_strand	strand_changed	clean_mapq	perturbed_mapq	mapq_change	mapq_drop_ge5	mapq_drop_ge10	clean_nm	perturbed_nm	nm_change	clean_cigar	perturbed_cigar	cigar_changed	clean_soft_clip	perturbed_soft_clip	soft_clip_change	clean_hard_clip	perturbed_hard_clip	hard_clip_change	clean_insertion_bases	perturbed_insertion_bases	insertion_change	clean_deletion_bases	perturbed_deletion_bases	deletion_change	clean_aligned_query_length	perturbed_aligned_query_length	aligned_query_length_change	clean_reference_span	perturbed_reference_span	reference_span_change	clean_secondary_count	perturbed_secondary_count	secondary_count_change	clean_supplementary_count	perturbed_supplementary_count	supplementary_count_change
4e5e0851-f8c0-4c23-8a8f-bb0889a3fa9f	1	1	mapped_to_mapped	chr13	chr13	0	83806080	83806080	0	0	0	-	-	0	60	60	0	0	0	17	32	15	10S235M1I195M1D4M1I446M1D16M3D2M1D140M1I717M1I1M2D590M2I15M11S	10S235M1I188M1I7M1D4M1I358M1I51M1I37M1D16M3D2M1D1072M1I379M2D12M14S	1	21	24	3	0	0	0	6	6	0	8	8	0	2367	2367	0	2369	2369	0	0	0	0	0	0	0
4e889ba9-1025-4858-98cc-3080972eeaf0	1	1	mapped_to_mapped	chr2	chr2	0	165454141	165454143	2	0	0	-	-	0	60	60	0	0	0	59	124	65	465M1I8M1D178M2I172M4I2M1D151M3D44M2D1001M1D111M1I226M1I9M1I23M1D2M3D1041M3D613M1I150M1I181M1D18M1I29M1D114M1I38M324S	4S463M1I8M1D175M1I172M2D4M1I25M1D126M4D42M2D51M1D59M1D41M1D409M2I6M1D6M1D146M1I5M1D99M1D6M4D162M1D14M3I4M1I2M3I38M1D112M1D83M1D2M2I78M5D15M1D10M1D1M3D70M1D114M1I359M1D181M1I215M1D102M3D584M1I166M1D12M1I12M2D7M2I142M1D17M1D36M1D10M1D40M1D32M2I18M1I23M1I38M213S	1	324	217	-107	0	0	0	14	25	11	17	49	32	4590	4567	-23	4593	4591	-2	0	0	0	0	0	0
4f15d98a-afbb-4082-80ff-87217b2bd3e7	1	1	mapped_to_mapped	chr4	chr4	0	49148332	49148332	0	0	0	-	-	0	1	1	0	0	0	410	410	0	6S94M2I3M3D2M1I8M4I3M1I31M5I89M5I49M5I8M2D5M1I10M2I3M3I36M1D2M4D35M5D35M30D106M10D34M3D1M2D24M5D92M5I15M5I41M5D17M10D80M13D2M2D118M51D84M5I35M7D2M2D3M1D4M1D1M8D4M1D51M5D63M25D16M4I1M1I95M5I30M	6S94M2I3M3D2M1I8M4I3M1I31M5I89M5I49M5I8M2D5M1I10M2I3M3I36M1D2M4D35M5D35M30D106M10D34M3D1M2D24M5D92M5I15M5I41M5D17M10D80M13D2M2D118M51D84M5I35M7D2M2D3M1D4M1D1M8D4M1D51M5D63M25D16M4I1M1I95M5I30M	0	6	6	0	0	0	0	54	54	0	196	196	0	1386	1386	0	1528	1528	0	5	5	0	0	0	0
4f8f5d10-f8b0-4010-8c62-df1777b121a9	1	1	mapped_to_mapped	chr1	chr1	0	72004040	72004024	16	0	0	-	-	0	60	60	0	0	0	6	30	24	27S838M2I1961M1D3M1D539M1I167M1S	11S10M1D846M2D10M1I192M1I218M4D880M1D346M1I239M1I66M1D3M1D539M3I167M36S	1	28	47	19	0	0	0	3	7	4	2	10	8	3511	3523	12	3510	3526	16	0	0	0	0	0	0
4f9edb61-b153-4884-9bc8-5a75c2cacce2	1	1	mapped_to_mapped	chr11	chr11	0	115375423	115375422	1	0	0	+	+	0	60	60	0	0	0	27	31	4	159M3I2M3I98M1D10M2D1M1D117M1I203M2D4M2D10M1I9M2D165M	44M2I112M2I4M1I2M1I98M1D10M2D1M1D117M1I204M5D12M1I9M2D165M	1	0	0	0	0	0	0	8	8	0	10	11	1	786	786	0	788	789	1	0	0	0	0	0	0
501c29fe-d55f-4bdd-9f3c-b1c30e5d9859	0	0	unmapped_to_unmapped	*	*	0	NA	NA	NA	0	0	*	*	0	0	0	NA	0	0	NA	NA	NA	*	*	0	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	0	0	0	0
50865607-987c-4881-98ec-c7f0f74ccd54	1	1	mapped_to_mapped	chr2	chr2	0	131989682	131989682	0	0	0	+	+	0	45	45	0	0	0	2	3	1	482M4S	324M1D157M4S	1	4	4	0	0	0	0	0	0	0	0	1	1	482	481	-1	482	482	0	3	3	0	0	0	0
512f75c1-c2f4-41cb-b675-b61d66604bac	1	1	mapped_to_mapped	chr4	chr4	0	176857223	176857223	0	0	0	-	-	0	60	60	0	0	0	8	8	0	3S4M1I9M1I27M1D18M1D648M1D286M27S	4S4M1I33M1D2M1D18M1D643M1D4M1D286M26S	1	30	30	0	0	0	0	2	1	-1	3	5	2	994	991	-3	995	995	0	0	0	0	0	0	0
515b1df7-0058-4d09-95ed-d2b9f29ff09b	1	1	mapped_to_mapped	chr8	chr8	0	95761835	95761835	0	0	0	+	+	0	60	60	0	0	0	157	247	90	219S25M1D3M1D42M3I23M1I357M1D262M3D358M1D3M1I176M1I140M1D15M3D166M2D131M1I1M1I4M2D270M1I115M1D3M1D85M1I118M3I49M6I83M1D55M1I574M1D132M4I1198M2I9M1I5M1D489M1I133M2D2M1D224M1I284M1I459M2D154M21I6M1I1M1I20M2I2M1I179M1I222M18I30M1I5M2D16M1D101M2D253M1D38M2S	163S25M1D3M2I2M1I5M1I8M2D27M3I22M1I406M1I81M2D3M1D126M2D278M1D81M2D2M1I114M1I44M2D16M1I5M1D134M1D15M3D66M1I17M1I8M1I3M3I2M1I2M3D139M1D7M1D52M1I66M1I209M1I205M1I167M6I83M1D55M1I645M1D1M2I60M4I71M1I366M1I478M1I203M1D143M2I4M1D23M2I305M1I4M1D237M1I2M1I491M1I18M1I102M6D3M2D2M1D501M22I3M1D21M2I2M1I179M1I220M1I2M16I42M4D7M1D102M2D35M2D4M1D10M1D199M1D38M1S	1	221	164	-57	0	0	0	76	91	15	31	50	19	7096	7092	-4	7051	7051	0	0	0	0	0	0	0
5168c109-36c8-4409-9f9b-66a0268e7cdc	1	1	mapped_to_mapped	chr13	chr13	0	27374300	27374300	0	0	0	+	+	0	60	60	0	0	0	14	19	5	32S33M1D1M1D3M1I165M4D421M4I17M	45S128M3I3M1I73M3D187M1D227M4I3M2I21M	1	32	45	13	0	0	0	5	10	5	6	4	-2	645	652	7	646	646	0	0	0	0	0	0	0
51813de6-a011-415b-95fd-79ef14bcc41d	1	1	mapped_to_mapped	chr8	chr8	0	61266652	61266674	22	0	0	+	+	0	60	60	0	0	0	14	70	56	206S72M1D34M1D1193M2D784M1I4536M1D10M1D280M1S	242S10M2D10M2D4M1D1M3D17M1D34M1D18M2I164M2D206M1D10M1D298M1I339M2D5M1I4M2I95M1I2M1I3M1I46M1D55M2I1269M1I784M2D2883M1I4M1D24M1I300M3I23M2I98M2D152M12S	1	207	254	47	0	0	0	1	19	18	6	22	16	6910	6877	-33	6915	6880	-35	0	0	0	0	0	0
51af7068-9560-490a-8a80-20d35f709ce4	1	1	mapped_to_mapped	chr3	chr3	0	190246032	190246032	0	0	0	-	-	0	60	60	0	0	0	19	35	16	471M1I223M1I2M2D93M1D1M1D32M3I1M1I77M2D5M1D474M1D4M1I4M3S	471M1I223M1I3M1D1M1D92M1D5M1I28M3I78M2D5M1D167M2I3M1D9M3D91M1I121M1D78M1D4M7S	1	3	7	4	0	0	0	7	9	2	8	12	4	1394	1388	-6	1395	1391	-4	0	0	0	0	0	0
51d6b719-3be6-4ff3-8b7b-0d13e8e79e7f	1	1	mapped_to_mapped	chr11	chr11	0	8705377	8705377	0	0	0	-	-	0	60	60	0	0	0	69	125	56	10S111M2D45M4D3M1D197M2D26M1I29M2D12M1D101M3D349M1D716M1D21M1I28M2D140M1I316M1I11M1I66M2D55M1I73M1I2M2D150M2D1M1D62M1D58M1D79M1D158M1D98M1I183M2D2M1I87M1I358M1S	10S55M2D56M1D6M1D41M4D138M3I8M1D3M1I47M3D25M1I10M1I16M1D2M2D12M1D17M1D78M1D5M2I1M3D301M3I46M1D69M5D22M2D8M1D136M1D208M1I80M1D15M1I168M1D21M1I330M1I156M1I14M1I49M2D12M2D12M1D42M1I5M1I67M1I1M1I2M1D57M4D90M2D1M1D62M1D141M1D155M1D22M1I18M1D57M1I125M1I58M2D2M1I9M1I76M1I8M1D43M1D307M1S	1	11	11	0	0	0	0	10	27	17	32	54	22	3547	3542	-5	3569	3569	0	0	0	0	0	0	0
51f65d21-5b79-479b-b97a-1116af84c7fb	1	1	mapped_to_mapped	chrX	chrX	0	7452625	7452625	0	0	0	-	-	0	60	60	0	0	0	25	32	7	2S575M2D17M1D44M1D328M1I70M1I121M1D345M2D808M2D4M1D35M1D34M1S	2S575M1D18M1D44M1D26M1D492M1D345M2D652M1I1M1I4M2D3M1I56M1D33M2I61M4D33M1D34M1S	1	3	3	0	0	0	0	2	5	3	11	15	4	2383	2382	-1	2392	2392	0	0	0	0	0	0	0
522d8df6-456d-4d51-b511-f61db940f784	0	0	unmapped_to_unmapped	*	*	0	NA	NA	NA	0	0	*	*	0	0	0	NA	0	0	NA	NA	NA	*	*	0	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	0	0	0	0
526cc707-ddf4-4a23-a99f-1af600cfb195	1	1	mapped_to_mapped	chr8	chr8	0	132383225	132383225	0	0	0	+	+	0	60	60	0	0	0	9	13	4	36S20M1I15M1I38M2D26M2D146M	40S20M1I54M3D24M2D88M1D27M2D28M1S	1	36	41	5	0	0	0	2	1	-1	4	8	4	247	242	-5	249	249	0	0	0	0	0	0	0
52934db9-b557-457a-96c2-d6882b0f7b1d	1	1	mapped_to_mapped	chr10	chr10	0	30255759	30255751	8	0	0	+	+	0	60	60	0	0	0	58	55	-3	27S49M38I542M4D95M1D32M1I334M4I570M1I192M1D193M1D271M15S	28S6M2D51M36I540M4D426M1D35M1I570M1I386M1D271M15S	1	42	43	1	0	0	0	44	38	-6	7	8	1	2322	2323	1	2285	2293	8	0	0	0	0	0	0
52c66d15-5ed3-490e-92df-aae5c02adf2e	0	0	unmapped_to_unmapped	*	*	0	NA	NA	NA	0	0	*	*	0	0	0	NA	0	0	NA	NA	NA	*	*	0	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	NA	0	0	0	0	0	0
52ef54e3-d078-468c-a0e1-845535cefeb9	1	1	mapped_to_mapped	chr9	chr9	0	22048217	22048221	4	0	0	-	-	0	60	60	0	0	0	21	33	12	1S47M1D471M1I238M2I18M1D5M1D146M2I49M1D167M1I90M1D5M1D24M2I63M1S	5S43M1D257M1I8M1I3M3D200M1I260M1I2M1D134M2I1M1I31M1D3M1I24M1D169M2D87M1D5M1D24M2I63M1S	1	2	6	4	0	0	0	8	10	2	6	11	5	1331	1324	-7	1329	1325	-4	0	0	0	0	0	0
531fd7b6-cd90-405a-9ddd-bacfe5aa5a97	1	1	mapped_to_mapped	chr21	chr21	0	25026723	25026722	1	0	0	-	-	0	60	60	0	0	0	43	77	34	5S513M2I553M1I66M2I544M1D392M1I122M1I163M1I2M2D22M1D177M1D530M1I158M2D27M1D27M1D6M1I87M1I1M1I11M1I28M3I2M1I461M1D215M1I13M	4S363M1D67M7I4M1D79M1I320M1D1M1D229M1I159M1D723M1I121M1D51M1I177M1D3M1I53M2D22M1D33M2D142M1D126M1D403M1I159M1D27M1D27M1D6M1I47M1D39M6I8M5I3M3I15M3I102M1I349M2I92M4I150M1I13M	1	5	4	-1	0	0	0	18	39	21	10	18	8	4138	4152	14	4130	4131	1	0	0	0	0	0	0
5327c29c-df15-44bc-9390-da221e7a6295	1	1	mapped_to_mapped	chr10	chr10	0	26644179	26644179	0	0	0	-	-	0	60	60	0	0	0	56	57	1	11S43M4D240M3I165M2D58M1I206M1D4M1D4M2I434M1I491M1D355M1D86M1I80M1D591M1I273M1D143M2D2M1D240M1D32M1I22M1D223M2D66M2D570M2I345M1D11M1D4M1D12M40S	11S452M2D58M1I636M1D13M1I187M2D4M1D2M3I295M1D88M1D264M1D168M1D448M1I378M1D181M2D5M1I104M3D3M1I84M1D43M1D6M1I26M1I23M1D233M1I57M2D6M1I260M1D303M2I345M1D16M3D10M40S	1	51	51	0	0	0	0	12	14	2	24	26	2	4712	4712	0	4724	4724	0	0	0	0	0	0	0
533b9e5a-2150-4e55-9d9b-0d578ad8e8ff	1	1	mapped_to_mapped	chr8	chr8	0	132383475	132383475	0	0	0	+	+	0	60	60	0	0	0	24	21	-3	121M1D112M2D9M5I441M2D78M1I205M3I1M1I11M	126M1I108M2D9M5I56M1D253M1D5M1I2M1I126M2I77M1I58M1I147M16S	1	0	16	16	0	0	0	10	12	2	5	4	-1	988	979	-9	983	971	-12	0	0	0	0	0	0
534ceb2d-aac5-412b-97a3-a21aef19fe95	1	1	mapped_to_mapped	chr5	chr5	0	97004254	97004254	0	0	0	+	+	0	49	49	0	0	0	4	3	-1	1S257M3I64M1S	1S257M2I64M1S	1	2	2	0	0	0	0	3	2	-1	0	0	0	324	323	-1	321	321	0	0	0	0	0	0	0
5398ca28-a3d4-4ddf-9642-699d9a542760	1	1	mapped_to_mapped	chr2	chr2	0	21164182	21164182	0	0	0	+	+	0	60	60	0	0	0	23	30	7	39S422M1D90M2I262M1I5M1I348M2D43M1D173M1I21M1D395M1799S	39S283M1I139M1D41M1D44M1D3M4I615M2D43M1D48M1D74M1D49M1I253M1I164M1771S	1	1838	1810	-28	0	0	0	5	7	2	5	8	3	1764	1763	-1	1764	1764	0	0	0	0	1	1	0
53e16921-3e9a-4ff0-a3e6-e6aa26082c74	1	1	mapped_to_mapped	chr12	chr12	0	122316393	122316393	0	0	0	-	-	0	60	60	0	0	0	247	317	70	224M1D103M3D15M1D64M1I165M1I265M1I200M2D20M1I2M2D83M1I79M1D60M3I150M1D8M1I9M2D147M1I7M3D60M1I487M2D26M3I2M1D5M1D52M1D8M1D4M2D21M3I8M1I5M1D3M2I1M2I6M1D17M5D2M1D3M7D2M1D5M3D8M1I5M2D3M1D73M1D65M1D120M3D16M1D2M1D31M1I8M2D3M2D381M1I11M1I210M2D35M1I131M1I393M3D21M1D115M5D70M8D267M1I303M1D11M1D19M1I1M2D18M1D100M1I3M1I27M1I286M1I64M2D261M2D82M2D38M1I229M1D3M1D38M1D150M2D2M2D36M1I1M1I152M1I8M1I4M1D141M1D17M1I156M1D66M1D58M2I1M1D64M4I81M1D365M1I269M7I237M1D3M1D212M1D201M1I91M1D5M1D16M1I332M1D14M	120M1D103M1D103M4D13M2D19M1I180M1D29M1I210M4D51M1I200M2D10M2D4M1D1M2D62M1D7M1I96M1D37M4D19M3I123M1D19M1D4M1I16M1D152M1I5M1D55M1I2M1I140M1D3M1I4M1I4M3I26M1D291M1D23M2D26M3I2M1D5M1D5M1I3M1I44M1D16M2D3M2D18M2I3M1I5M1D3M2I1M2I23M1D2M1D4M1D3M7D2M1D5M3D18M1D73M1D65M1D121M1I4M1I3M5D6M1D2M1D39M2D3M1D142M1D27M1I212M1I11M1I202M1D3M3D6M1I32M1I131M1I33M1I360M3D137M5D82M2D223M1I341M1D3M1D7M1D19M1I1M2D119M1I3M1I631M1D8M2D82M2D20M2I17M1I117M1D54M1I61M4D36M1D192M1I1M1I34M1D5M1I20M1D43M2I6M1D3M1D43M3D118M1D24M2D20M3D129M1I22M1D66M1D2M2D63M2I103M1D34M1D365M1I260M4I9M3I41M1D154M2D39M1D3M1D323M1I182M1D5M1D5M1D187M1D141M1D12M1D14M	1	0	0	0	0	0	0	56	62	6	106	131	25	8507	8488	-19	8557	8557	0	0	0	0	0	0	0
5429458d-ae9c-4296-8047-8556369c77af	1	1	mapped_to_mapped	chr12	chr12	0	72214093	72214093	0	0	0	+	+	0	60	60	0	0	0	13	15	2	1S1108M1D25M1D636M1I453M1D486M11S	41S1108M1D11M1I14M1D632M1D456M1D486M10S	1	12	51	39	0	0	0	1	1	0	3	4	1	2709	2708	-1	2711	2711	0	0	0	0	0	0	0
54611ba2-15e8-4985-8f04-6f52f3dfcb80	1	1	mapped_to_mapped	chr10	chr10	0	74432812	74432823	11	0	0	+	+	0	60	60	0	0	0	0	1	1	3S192M	38S9M1D171M	1	3	38	35	0	0	0	0	0	0	0	1	1	192	180	-12	192	181	-11	0	0	0	0	0	0
549ba49b-0822-4ebb-b277-453fbcfba793	1	1	mapped_to_mapped	chr1	chr1	0	146979665	146979665	0	0	0	-	-	0	60	60	0	0	0	16	37	21	1604M1D24M1I61M2D1175M1D10M1D73M37S	703M1D766M1D133M1D44M2I41M2D93M1D18M1D290M1D14M2D95M1I5M1I16M1D492M1I1M2I117M1D27M1D5M1D26M2I52M35S	1	37	35	-2	0	0	0	1	9	8	5	14	9	2948	2947	-1	2952	2952	0	1	1	0	0	0	0
54c22b0e-7bc3-434e-86cc-4c2316ced24a	1	1	mapped_to_mapped	chr2	chr2	0	99077537	99077541	4	0	0	+	+	0	60	60	0	0	0	833	1133	300	37S4M1I145M3D260M1D34M3I3M1I284M1D71M1D156M1I200M1D54M1I1M2I238M1I61M1D3M1D89M1D12M1I23M1I190M1D8M1I216M1D2M1D3M2D5M1D181M1I15M1D15M1D115M4D111M1I2M4I28M1D10M1D28M1D59M1D488M1D76M1D3M1D125M3I6M1I132M1I39M1D56M1D457M2D107M1I60M1D187M1I130M1D102M1D2M1D98M1I160M2D5M1D133M1I49M1D1M2I78M1D9M1D49M1I2M1D465M1D9M1I4M1I6M1I12M1D9M3D2M1D1M2D2M1D37M1I131M2I25M1D16M1D319M1I61M1I559M1D9M2D18M1I6M1I25M1D136M5I50M1I200M1I3M1D71M1I316M1I339M7D35M1D100M1D8M3I24M1I594M2I182M3D12M1D4M1I4M4D36M1I209M1I69M3I574M1D375M1I2M1D74M2D31M1D27M1D82M1D8M2D2M1D82M1I42M2I5M1I41M1D476M1I38M1D53M2D6M4D3M1D5M1I5M1I200M1D91M1I168M1D205M1I187M1D53M1I110M2D3M1I65M1D8M1I259M2D21M1D3M1D47M1I4M1I84M1I788M1I114M1I9M1D21M1D5M1D237M1D741M1D499M1D43M2I91M1D120M1I128M1I53M1D34M1I20M1I227M1I38M2D39M2I189M1I7M1D566M1D355M1D3M1D5M1D103M2D486M1I12M1D85M1D123M1I26M1D19M1I54M5D627M1D54M1D71M3I116M1D5M2I54M1D13M1D7M1D238M3I2M1D230M1D68M2I371M1D9M1D3M2D147M1D18M3I237M1I520M3D37M1I34M1D1M3D97M4I29M1D10M1I5M1I66M2D693M3D62M1D21M1D345M3D5M3D6M1D87M2D23M1I35M1D135M1D14M1D234M2D521M4I29M5D283M2I236M2I1M1D45M1I2M2D138M1D41M1I4M1I77M1D9M1D31M1I275M2D11M1I287M1D101M4I11M1I6M1I2M1D28M2I1M1I110M1I64M1I53M1D88M2D54M1I149M3I333M1I120M1I4M2I4M1D800M1I15M1D420M3D1M1D2M1I113M1D239M1I34M1D167M3I135M1D67M1D4M1D87M1I248M1I2M1D148M1I260M1D14M1I242M1D111M1I33M2D220M1I19M2I105M1I26M2I63M1I48M1D4M1I36M2D131M2D468M2D249M1D169M26I322M1I153M1D35M2I1M1D81M2D2M1D171M1I378M1D26M1I2M1D16M1I120M1D203M1D607M2D498M1D55M2D56M1I10M1I6M1I50M1D5M1I34M1D172M2D28M3I101M1D219M1I48M1D14M2D3M1D119M1D141M1I373M1D30M1D16M1D3M1D3M1D34M2D1M1I3M1I85M1I33M1D3M1I6M1D28M1D4M1I168M1D8M1I23M3D48M1D93M1I4M1I2M2D45M1D337M1D39M1I698M1D41M2I4M1I4M1I80M2I309M5I21M1I225M11S	43S33M1I112M3D192M1D65M1D36M3I3M1I258M1D17M1D7M1D71M1D156M1I8M1D191M2D37M1I210M1I45M1I63M1I2M2D88M1D6M3I5M1D23M1I176M1I14M1D8M1I201M1D17M1D3M2D187M1I15M1D15M1D56M1D58M4D111M1I5M6I58M1I2M1D5M1I59M1D100M1D468M1D129M2I2M1I171M1D13M1I257M1D243M2D107M1I6M1I49M1D4M1D317M1D102M1D2M1D98M2I90M2D2M1D65M2D5M1D9M2I72M2I63M1I38M1D1M3I81M3D4M4D46M1I2M1D5M1D2M1D2M1D71M2I157M1I180M1I43M1I16M2D2M1D12M1I11M3D2M1D1M1D41M5I83M1D33M1I3M1D14M1I21M1D20M1D315M1I61M1I559M1D9M2D15M1I9M1I58M1I73M1D30M2I226M1D3M1D8M1D12M3D10M1I60M1I316M1I160M1D174M2D3M6D35M1D99M1D9M4I15M2D7M1I102M1I443M1I54M1D15M1D162M1D8M1D3M1D2M2D4M4D245M1I8M1I44M2I17M3I73M1D500M1D375M1I2M1D107M2D25M2I84M1D35M1D59M1D10M3I1M1I30M1I46M1D61M2I59M5I40M1D157M3I196M1D53M2D7M1I15M1D22M2D269M1I11M2I38M1D118M1D210M4D112M3D66M1I4M1I47M1I110M2D3M1I61M2D2M1D6M2I2M1I148M3I5M1I106M2D21M1D3M1D48M1I3M1I411M1D121M2D107M1D13M1I7M2I9M1D136M2I70M1D33M1D81M1D29M1I236M1D6M1I147M1I125M1D462M1D178M1I276M1D4M1I19M1I45M1I20M2I212M1I14M1D166M1D24M1D9M1I11M1D8M1I227M1I38M2D19M1I3M1I209M1I4M1D7M1I4M1D266M1D3M1I9M1I281M1D349M1D3M1D7M2D100M2D486M1I12M1D5M1D4M1I75M1D108M2I34M1I7M1D73M5D682M1D19M4D7M1D12M1I28M2I116M1D5M2I68M1D7M1D71M1I162M2D6M1D229M1D68M2I343M1D27M1D9M1D3M2D37M1D24M3D37M1D450M2I383M2I20M3D38M1D1M3D14M4D79M4I30M4D34M1D41M3D139M1D132M2D484M1D19M1I2M1D345M3D7M2D5M1D83M2D62M1D135M1D249M2D514M3D33M2D286M1I81M1I155M2I1M1D66M1D3M1I16M1D100M1D45M1I77M1D10M1D30M1I2M2D58M2D3M1I39M1D170M1I11M1I54M1I2M2D216M1I13M1D63M1D37M4I77M1D81M1I64M1I63M1I1M2D3M2I2M1I71M2D14M1D32M1D6M1I149M3I26M1I70M3D36M1I198M1I120M1I4M2I4M1D79M3I39M1I15M1D670M2D1M1I5M1I30M1I93M1I305M1D2M1I29M1I4M1I80M1D198M1I41M1I190M3D9M2I135M1D66M1I6M1D87M1I80M1I74M2I85M2I3M2D2M1I13M1D358M1D40M1D14M1I33M1D161M2I47M1D79M1D65M1D195M1D24M1D2M1I16M2I105M1I26M2I61M1I2M1I50M1D2M1I45M1D123M2D6M1D46M2I3M1D43M1I237M1I123M1I5M1D17M1I4M2D176M1I54M1D64M1I41M1D41M1I3M1D16M26I324M1I71M1I2M1D79M1D33M1D15M1D64M2D40M1I53M1D84M1I405M1I2M1D16M1I120M1D181M2I22M1D99M1D507M2D183M2I126M1D187M2D2M1D52M2D40M1I16M3D7M1I6M1I51M1D38M1D24M1D41M1D103M1D27M2D206M1D72M3D3M1I26M1I60M1D14M2D120M1D144M1I274M1D98M1D30M1D20M1D21M1D19M2D1M2D116M1D3M1I6M1D32M1D127M1D7M3D4M1D23M2I11M1I23M3D89M2I54M1I5M2D45M1D47M2D288M1D10M1I29M2I12M3I154M2D2M1I33M2D487M1D5M1D40M2I86M1D2M3I309M5I21M1I6M1D213M14S	1	48	57	9	0	0	0	228	304	76	259	370	111	37169	37125	-44	37200	37191	-9	0	0	0	0	0	0
54e3cd94-c78c-4ff6-9e18-a6d22576d204	1	1	mapped_to_mapped	chr2	chr2	0	159567581	159567580	1	0	0	-	-	0	60	60	0	0	0	9	3	-6	304M1D9M2D15M3S	88M1I213M31S	1	3	31	28	0	0	0	0	1	1	3	0	-3	328	302	-26	331	301	-30	0	0	0	0	0	0
54f8b7d0-c0f6-4b83-b508-76baee092597	1	1	mapped_to_mapped	chr22	chr22	0	47719457	47719457	0	0	0	-	-	0	60	60	0	0	0	33	54	21	21M2D1M1D305M3I2M1D235M1I287M2D342M2D725M3I213M1I943M2I118M1I155M1I472M1I73M2D71M2D193M1D297M2S	21M2D1M1D305M3I3M1I384M1D137M2D824M3D13M1I25M1D92M1I111M3I1156M2I236M1D6M1D2M3I11M2D486M1I73M2D71M2D45M1D147M2D302M37S	1	2	37	35	0	0	0	13	15	2	13	21	8	4466	4466	0	4466	4472	6	0	0	0	0	0	0
5530ea69-c431-41bc-9b7e-f23c5ec062ee	1	1	mapped_to_mapped	chr8	chr8	0	44047328	44047328	0	0	0	-	-	0	1	1	0	0	0	98	119	21	168M1D573M1D119M1D344M6D176M1D15M3D8M2I61M1I3M1I57M2D5M1I491M1I338M1D522M2D1M1D502M3D952M1I113M24S	353M1I383M5D9M2I116M1I150M1D49M1I141M6D176M1D11M5D1M1D69M1I3M1I64M1I477M2D12M1D674M1I184M2D505M4D343M2I722M19S	1	24	19	-5	0	0	0	7	11	4	22	28	6	4455	4453	-2	4470	4470	0	5	4	-1	0	0	0
55773125-3cd3-4da0-8393-127c7f668052	1	1	mapped_to_mapped	chr6	chr6	0	148976264	148976267	3	0	0	+	+	0	60	60	0	0	0	2	3	1	30S156M1D3M1I114M	32S153M1D2M1D113M	1	30	32	2	0	0	0	1	0	-1	1	2	1	274	268	-6	274	270	-4	0	0	0	0	0	0
5581e725-e4b7-4718-bb32-95317928c8f3	1	1	mapped_to_mapped	chr3	chr3	0	103648914	103648914	0	0	0	-	-	0	60	60	0	0	0	159	197	38	8M2I45M1D53M1D43M1D22M1I25M5D18M1D70M1D7M3D168M1D5M1D235M1I2M2I25M2D4M1D63M1I8M1I119M1D2M1D24M1D235M1D4M1I2M1I95M2D4M1D26M3I86M1I193M1D30M1D11M7I66M1D296M1I34M1I8M1I7M2D70M1I119M1D39M2I83M4I41M2D5M1I68M2D7M1D40M1D3M2D8M1I9M1D4M1I45M1I17M1I16M34S	8M2I99M1I44M1D22M1I23M7D18M1D130M5D109M1D8M1D49M2D3M1D43M1D21M1D122M1I21M2D8M3I1M1D27M1D35M1I6M1I1M1I61M1I7M1I31M1I16M1D2M1D24M1D32M1D2M1I192M1D7M1D4M1I2M1I131M2I83M1I83M1D109M1D31M2I11M8I67M1D59M1I2M2I61M2D9M1I162M1I35M2I14M2D70M1I89M1D57M2D2M3D5M2I125M2D1M1D79M1D4M1I13M1I9M1I4M1D13M2D22M2I6M1D3M1D44M1D22M37S	1	34	37	3	0	0	0	36	45	9	40	54	14	2653	2648	-5	2657	2657	0	0	0	0	0	0	0
56b48b31-79c8-47f7-b261-a570aae2ff1a	1	1	mapped_to_mapped	chr4	chr4	0	175861227	175861229	2	0	0	-	-	0	60	60	0	0	0	1	6	5	206M	140M1I16M1I4M1I44M	1	0	0	0	0	0	0	0	3	3	0	0	0	206	207	1	206	204	-2	0	0	0	0	0	0
56ccf71e-29ba-4a6a-99f0-488386d567ed	1	1	mapped_to_mapped	chr14	chr14	0	80572088	80572086	2	0	0	-	-	0	60	60	0	0	0	44	61	17	5S156M1D844M2I193M2I8M2I4M1I54M1D340M1D10M2D2M1I11M3D4M1I63M1D5M1I11M1I2M4I10M3D158M34S	5S158M1D844M2I193M2I6M1I4M2I23M1D32M1D3M1D149M1D3M2D5M1D175M1D10M2D2M1I11M1D6M2I64M3I2M2D14M6I10M3D158M36S	1	39	41	2	0	0	0	15	19	4	12	17	5	1890	1891	1	1887	1889	2	0	0	0	0	0	0
